Creek,Position,Species,yDistance,xDistance,Height,Diameter,Mature,Height.Diameter
c,Pointbar,ST,50,0,25.5,1.43,0,17.83216783
c,Pointbar,ST,50,0,29,1.43,1,20.27972028
c,Pointbar,ST,50,0,18.5,1.43,1,12.93706294
c,Pointbar,ST,50,0,32,1.43,0,22.37762238
c,Pointbar,ST,50,0,32,1.36,0,23.52941176
c,Pointbar,ST,50,0,29,1.35,0,21.48148148
c,Pointbar,ST,50,0,36,1.33,0,27.06766917
c,Pointbar,ST,50,0,19,1.31,0,14.50381679
c,Pointbar,ST,50,0,22.5,1.29,0,17.44186047
c,Pointbar,ST,50,0,16,1.28,0,12.5
c,Pointbar,ST,50,0,23,1.25,0,18.4
c,Pointbar,ST,50,0,12,1.22,0,9.836065574
c,Pointbar,ST,50,0,12,1.21,0,9.917355372
c,Pointbar,ST,50,0,25,1.21,0,20.66115702
c,Pointbar,ST,50,0,18,1.16,0,15.51724138
c,Pointbar,ST,50,0,13,1.15,0,11.30434783
c,Pointbar,ST,50,0,19,1.08,0,17.59259259
c,Pointbar,ST,50,0,19.5,1.03,1,18.93203883
c,Pointbar,ST,50,0,17,1.03,0,16.50485437
c,Pointbar,ST,50,0,17,0.88,0,19.31818182
c,Pointbar,ST,50,5,25,2.01,0,12.43781095
c,Pointbar,ST,50,5,15.5,1.85,0,8.378378378
c,Pointbar,ST,50,5,32.5,1.84,1,17.66304348
c,Pointbar,ST,50,5,38.5,1.73,1,22.25433526
c,Pointbar,ST,50,5,19.5,1.69,0,11.53846154
c,Pointbar,ST,50,5,23,1.65,0,13.93939394
c,Pointbar,ST,50,5,33,1.62,1,20.37037037
c,Pointbar,ST,50,5,28.5,1.61,1,17.70186335
c,Pointbar,ST,50,5,31,1.56,1,19.87179487
c,Pointbar,ST,50,5,34,1.55,1,21.93548387
c,Pointbar,ST,50,5,36,1.53,1,23.52941176
c,Pointbar,ST,50,5,25,1.5,0,16.66666667
c,Pointbar,ST,50,5,20,1.5,1,13.33333333
c,Pointbar,ST,50,5,9.5,1.45,0,6.551724138
c,Pointbar,ST,50,5,28.5,1.42,0,20.07042254
c,Pointbar,ST,50,5,33,1.4,1,23.57142857
c,Pointbar,ST,50,5,16,1.3,0,12.30769231
c,Pointbar,ST,50,5,39,1.29,1,30.23255814
c,Pointbar,ST,50,5,20.5,1.21,0,16.94214876
c,Pointbar,ST,50,5,23.5,1.11,0,21.17117117
c,Pointbar,ST,50,5,8.5,1.1,0,7.727272727
c,Pointbar,ST,50,5,30,1.07,1,28.03738318
c,Pointbar,ST,50,5,25,1.06,1,23.58490566
c,Pointbar,ST,50,5,9,1.05,0,8.571428571
c,Pointbar,ST,50,5,10,1.02,0,9.803921569
c,Pointbar,ST,50,5,22,0.97,0,22.68041237
c,Pointbar,ST,50,5,27,0.94,0,28.72340426
c,Pointbar,ST,50,5,9,0.94,0,9.574468085
c,Pointbar,ST,50,5,13,0.87,0,14.94252874
c,Pointbar,ST,50,5,21,0.59,0,35.59322034
c,Pointbar,CS,50,10,28,1.64,0,17.07317073
c,Pointbar,CS,50,10,19.5,1.5,0,13
c,Pointbar,ST,50,10,28.5,1.89,1,15.07936508
c,Pointbar,ST,50,10,16.5,1.82,0,9.065934066
c,Pointbar,ST,50,10,31,1.66,1,18.6746988
c,Pointbar,ST,50,10,36,1.64,0,21.95121951
c,Pointbar,ST,50,10,39.5,1.62,1,24.38271605
c,Pointbar,ST,50,10,26,1.61,0,16.14906832
c,Pointbar,ST,50,10,28.5,1.55,0,18.38709677
c,Pointbar,ST,50,10,30.5,1.54,0,19.80519481
c,Pointbar,ST,50,10,26.5,1.54,1,17.20779221
c,Pointbar,ST,50,10,19.5,1.51,0,12.91390728
c,Pointbar,ST,50,10,26,1.44,0,18.05555556
c,Pointbar,ST,50,10,27,1.42,0,19.01408451
c,Pointbar,ST,50,10,11.5,1.39,0,8.273381295
c,Pointbar,ST,50,10,25,1.38,0,18.11594203
c,Pointbar,ST,50,10,21.5,1.35,0,15.92592593
c,Pointbar,ST,50,10,15,1.35,0,11.11111111
c,Pointbar,ST,50,10,32,1.33,1,24.06015038
c,Pointbar,ST,50,10,33,1.31,1,25.19083969
c,Pointbar,ST,50,10,28,1.3,1,21.53846154
c,Pointbar,ST,50,10,40,1.25,1,32
c,Pointbar,ST,50,10,18,1.24,1,14.51612903
c,Pointbar,ST,50,10,20,1.24,0,16.12903226
c,Pointbar,ST,50,10,27.5,1.23,1,22.35772358
c,Pointbar,ST,50,10,20,1.22,0,16.39344262
c,Pointbar,ST,50,10,19.5,1.19,0,16.38655462
c,Pointbar,ST,50,10,17,1.08,0,15.74074074
c,Pointbar,ST,50,10,12,1.06,0,11.32075472
c,Pointbar,ST,50,10,11.5,1.03,0,11.16504854
c,Pointbar,ST,50,10,13,1.01,0,12.87128713
c,Pointbar,ST,50,10,11,1,0,11
c,Pointbar,ST,50,15,37.5,2.37,1,15.82278481
c,Pointbar,ST,50,15,44,2.03,1,21.67487685
c,Pointbar,ST,50,15,34.5,1.79,1,19.27374302
c,Pointbar,ST,50,15,32.5,1.69,1,19.23076923
c,Pointbar,ST,50,15,43,1.65,1,26.06060606
c,Pointbar,ST,50,15,33.5,1.64,0,20.42682927
c,Pointbar,ST,50,15,29.5,1.63,1,18.09815951
c,Pointbar,ST,50,15,34,1.61,1,21.11801242
c,Pointbar,ST,50,15,32,1.53,1,20.91503268
c,Pointbar,ST,50,15,19,1.51,0,12.58278146
c,Pointbar,ST,50,15,28,1.5,1,18.66666667
c,Pointbar,ST,50,15,26.5,1.49,1,17.7852349
c,Pointbar,ST,50,15,28,1.49,1,18.79194631
c,Pointbar,ST,50,15,27,1.47,0,18.36734694
c,Pointbar,ST,50,15,18.5,1.37,0,13.50364964
c,Pointbar,ST,50,15,35,1.36,1,25.73529412
c,Pointbar,ST,50,15,30.5,1.29,1,23.64341085
c,Pointbar,ST,50,15,18.5,1.27,0,14.56692913
c,Pointbar,ST,50,15,8,1.21,0,6.611570248
c,Pointbar,ST,50,15,15.5,1.2,1,12.91666667
c,Pointbar,ST,50,15,30,1.18,1,25.42372881
c,Pointbar,ST,50,15,24,1.16,1,20.68965517
c,Pointbar,ST,50,15,26,1.16,1,22.4137931
c,Pointbar,ST,50,15,12.5,1.12,0,11.16071429
c,Pointbar,ST,50,15,14.5,1.11,0,13.06306306
c,Pointbar,ST,50,15,22,1.1,1,20
c,Pointbar,ST,50,15,18,1.09,0,16.51376147
c,Pointbar,ST,50,15,23,1.01,1,22.77227723
c,Pointbar,ST,50,15,6.5,1.01,0,6.435643564
c,Pointbar,ST,50,15,16,1.01,0,15.84158416
c,Pointbar,ST,50,15,14,0.96,0,14.58333333
c,Pointbar,ST,50,15,23,0.9,0,25.55555556
c,Pointbar,CD,50,20,24,5.07,0,4.733727811
c,Pointbar,CD,50,20,34.5,4.33,0,7.967667436
c,Pointbar,CD,50,20,8,2.19,0,3.652968037
c,Pointbar,SM,50,20,8,1.41,0,5.673758865
c,Pointbar,ST,50,20,13.5,1.61,0,8.385093168
c,Pointbar,ST,50,20,17,1.44,0,11.80555556
c,Pointbar,ST,50,20,10,1.44,0,6.944444444
c,Pointbar,ST,50,20,20,1.43,0,13.98601399
c,Pointbar,ST,50,20,25,1.43,1,17.48251748
c,Pointbar,ST,50,20,14.5,1.42,0,10.21126761
c,Pointbar,ST,50,20,23.5,1.42,0,16.54929577
c,Pointbar,ST,50,20,13,1.4,0,9.285714286
c,Pointbar,ST,50,20,32,1.38,0,23.1884058
c,Pointbar,ST,50,20,37.5,1.38,0,27.17391304
c,Pointbar,ST,50,20,16.5,1.34,0,12.31343284
c,Pointbar,ST,50,20,19,1.33,0,14.28571429
c,Pointbar,ST,50,20,7.5,1.33,0,5.639097744
c,Pointbar,ST,50,20,28,1.32,1,21.21212121
c,Pointbar,ST,50,20,31.5,1.31,1,24.04580153
c,Pointbar,ST,50,20,31,1.3,1,23.84615385
c,Pointbar,ST,50,20,28.5,1.25,0,22.8
c,Pointbar,ST,50,20,20.5,1.23,0,16.66666667
c,Pointbar,ST,50,20,26,1.22,0,21.31147541
c,Pointbar,ST,50,20,7.5,1.22,0,6.147540984
c,Pointbar,ST,50,20,19,1.17,0,16.23931624
c,Pointbar,ST,50,20,24,1.15,0,20.86956522
c,Pointbar,ST,50,20,27.5,1.12,1,24.55357143
c,Pointbar,ST,50,20,12.5,1.12,0,11.16071429
c,Pointbar,ST,50,20,10,1.06,0,9.433962264
c,Pointbar,ST,50,20,14.5,1,0,14.5
c,Pointbar,ST,50,20,7,0.98,0,7.142857143
c,Pointbar,ST,50,20,7,0.95,0,7.368421053
c,Pointbar,ST,50,20,19,0.86,0,22.09302326
c,Pointbar,ST,50,20,4.5,0.32,0,14.0625
c,Pointbar,ST,50,25,32,2.11,0,15.16587678
c,Pointbar,ST,50,25,27.5,1.83,0,15.0273224
c,Pointbar,ST,50,25,32.5,1.73,1,18.78612717
c,Pointbar,ST,50,25,30,1.67,0,17.96407186
c,Pointbar,ST,50,25,30,1.58,0,18.98734177
c,Pointbar,ST,50,25,32,1.58,0,20.25316456
c,Pointbar,ST,50,25,40,1.57,1,25.47770701
c,Pointbar,ST,50,25,38.5,1.55,1,24.83870968
c,Pointbar,ST,50,25,29,1.5,1,19.33333333
c,Pointbar,ST,50,25,32,1.5,1,21.33333333
c,Pointbar,ST,50,25,30.5,1.43,1,21.32867133
c,Pointbar,ST,50,25,28,1.43,1,19.58041958
c,Pointbar,ST,50,25,28.5,1.43,1,19.93006993
c,Pointbar,ST,50,25,14,1.43,0,9.79020979
c,Pointbar,ST,50,25,27,1.4,0,19.28571429
c,Pointbar,ST,50,25,23,1.39,1,16.54676259
c,Pointbar,ST,50,25,25.5,1.39,1,18.34532374
c,Pointbar,ST,50,25,18.5,1.38,1,13.4057971
c,Pointbar,ST,50,25,26,1.37,1,18.97810219
c,Pointbar,ST,50,25,25,1.36,1,18.38235294
c,Pointbar,ST,50,25,56,1.36,0,41.17647059
c,Pointbar,ST,50,25,27,1.35,1,20
c,Pointbar,ST,50,25,28.5,1.35,1,21.11111111
c,Pointbar,ST,50,25,19.5,1.32,0,14.77272727
c,Pointbar,ST,50,25,35.5,1.3,1,27.30769231
c,Pointbar,ST,50,25,30.5,1.3,0,23.46153846
c,Pointbar,ST,50,25,14,1.27,0,11.02362205
c,Pointbar,ST,50,25,17.5,1.27,0,13.77952756
c,Pointbar,ST,50,25,12,1.25,1,9.6
c,Pointbar,ST,50,25,18.5,1.18,1,15.6779661
c,Pointbar,SM,50,30,6.5,1.51,0,4.304635762
c,Pointbar,SM,50,30,6.5,0.98,0,6.632653061
c,Pointbar,SM,50,30,5,1.49,0,3.355704698
c,Pointbar,SM,50,30,5,1.31,0,3.816793893
c,Pointbar,ST,50,30,35,2.07,1,16.90821256
c,Pointbar,ST,50,30,36,1.84,0,19.56521739
c,Pointbar,ST,50,30,33.5,1.81,0,18.50828729
c,Pointbar,ST,50,30,37.5,1.8,1,20.83333333
c,Pointbar,ST,50,30,35,1.74,1,20.11494253
c,Pointbar,ST,50,30,34.5,1.56,1,22.11538462
c,Pointbar,ST,50,30,30,1.55,1,19.35483871
c,Pointbar,ST,50,30,36.5,1.48,1,24.66216216
c,Pointbar,ST,50,30,34,1.48,0,22.97297297
c,Pointbar,ST,50,30,29.5,1.44,1,20.48611111
c,Pointbar,ST,50,30,24,1.42,0,16.90140845
c,Pointbar,ST,50,30,8.5,1.4,0,6.071428571
c,Pointbar,ST,50,30,24,1.35,0,17.77777778
c,Pointbar,ST,50,30,17,1.26,0,13.49206349
c,Pointbar,ST,50,30,14,1.22,0,11.47540984
c,Pointbar,ST,50,30,10.5,1.22,0,8.606557377
c,Pointbar,ST,50,30,20.5,1.22,1,16.80327869
c,Pointbar,ST,50,30,22.5,1.15,0,19.56521739
c,Pointbar,ST,50,30,13,1.12,0,11.60714286
c,Pointbar,ST,50,30,9,1,0,9
c,Pointbar,ST,50,30,6,0.8,0,7.5
c,Pointbar,ST,100,0,50,2.38,1,21.00840336
c,Pointbar,ST,100,0,49.5,2.26,1,21.90265487
c,Pointbar,ST,100,0,57,2.19,1,26.02739726
c,Pointbar,ST,100,0,43.5,2.05,1,21.2195122
c,Pointbar,ST,100,0,33.5,2,0,16.75
c,Pointbar,ST,100,0,20,2,0,10
c,Pointbar,ST,100,0,38,1.92,1,19.79166667
c,Pointbar,ST,100,0,45,1.92,1,23.4375
c,Pointbar,ST,100,0,33.5,1.91,1,17.53926702
c,Pointbar,ST,100,0,43,1.9,1,22.63157895
c,Pointbar,ST,100,0,12,1.9,0,6.315789474
c,Pointbar,ST,100,0,63.5,1.87,1,33.95721925
c,Pointbar,ST,100,0,30,1.86,1,16.12903226
c,Pointbar,ST,100,0,44,1.73,1,25.43352601
c,Pointbar,ST,100,0,38,1.72,1,22.09302326
c,Pointbar,ST,100,0,33.5,1.71,1,19.59064327
c,Pointbar,ST,100,0,45,1.66,1,27.10843373
c,Pointbar,ST,100,0,43,1.65,0,26.06060606
c,Pointbar,ST,100,0,53,1.62,1,32.71604938
c,Pointbar,ST,100,0,29.5,1.62,0,18.20987654
c,Pointbar,ST,100,0,34.5,1.61,0,21.42857143
c,Pointbar,ST,100,0,41.5,1.57,1,26.43312102
c,Pointbar,ST,100,0,41,1.53,1,26.79738562
c,Pointbar,ST,100,0,26.5,1.45,0,18.27586207
c,Pointbar,ST,100,0,48,1.44,0,33.33333333
c,Pointbar,ST,100,0,30.5,1.4,1,21.78571429
c,Pointbar,ST,100,0,16,1.39,0,11.51079137
c,Pointbar,ST,100,0,28,1.31,0,21.3740458
c,Pointbar,ST,100,0,30.5,1.19,0,25.6302521
c,Pointbar,ST,100,0,10,0.93,0,10.75268817
c,Pointbar,ST,100,5,34.5,1.94,1,17.78350515
c,Pointbar,ST,100,5,37,1.92,1,19.27083333
c,Pointbar,ST,100,5,38,1.9,1,20
c,Pointbar,ST,100,5,35.5,1.87,1,18.98395722
c,Pointbar,ST,100,5,41.5,1.81,1,22.9281768
c,Pointbar,ST,100,5,37,1.79,1,20.67039106
c,Pointbar,ST,100,5,38.5,1.79,1,21.50837989
c,Pointbar,ST,100,5,39,1.78,1,21.91011236
c,Pointbar,ST,100,5,36.5,1.7,1,21.47058824
c,Pointbar,ST,100,5,31,1.59,1,19.49685535
c,Pointbar,ST,100,5,41.5,1.54,1,26.94805195
c,Pointbar,ST,100,5,40,1.46,1,27.39726027
c,Pointbar,ST,100,5,34.5,1.45,1,23.79310345
c,Pointbar,ST,100,5,44,1.44,1,30.55555556
c,Pointbar,ST,100,5,41,1.43,1,28.67132867
c,Pointbar,ST,100,5,12,1.42,0,8.450704225
c,Pointbar,ST,100,5,45,1.41,1,31.91489362
c,Pointbar,ST,100,5,32,1.41,1,22.69503546
c,Pointbar,ST,100,5,43,1.37,0,31.38686131
c,Pointbar,ST,100,5,32.5,1.34,1,24.25373134
c,Pointbar,ST,100,5,40.5,1.34,0,30.2238806
c,Pointbar,ST,100,5,15.5,1.28,1,12.109375
c,Pointbar,ST,100,5,38,1.28,1,29.6875
c,Pointbar,ST,100,5,22,1.27,1,17.32283465
c,Pointbar,ST,100,5,24,1.25,1,19.2
c,Pointbar,ST,100,5,15.5,1.23,1,12.60162602
c,Pointbar,ST,100,5,10,1.23,1,8.130081301
c,Pointbar,ST,100,5,14.5,1.17,1,12.39316239
c,Pointbar,ST,100,5,19,0.91,0,20.87912088
c,Pointbar,ST,100,5,29.5,0.88,1,33.52272727
c,Pointbar,CD,100,10,50,6.77,0,7.385524372
c,Pointbar,CD,100,10,48.5,5.74,0,8.449477352
c,Pointbar,CD,100,10,42.5,5.15,0,8.252427184
c,Pointbar,CD,100,10,40,4.74,0,8.438818565
c,Pointbar,CD,100,10,37.5,4.66,0,8.0472103
c,Pointbar,CD,100,10,38.5,4.49,0,8.574610245
c,Pointbar,CD,100,10,29.5,3.74,0,7.887700535
c,Pointbar,CD,100,10,36.5,3.52,0,10.36931818
c,Pointbar,CD,100,10,11,2.55,0,4.31372549
c,Pointbar,CS,100,10,33.5,1.55,0,21.61290323
c,Pointbar,ST,100,10,47.5,2.13,1,22.30046948
c,Pointbar,ST,100,10,36,2.1,1,17.14285714
c,Pointbar,ST,100,10,33.5,2.1,1,15.95238095
c,Pointbar,ST,100,10,45.5,2.07,1,21.98067633
c,Pointbar,ST,100,10,31.5,2.02,1,15.59405941
c,Pointbar,ST,100,10,39.5,1.95,1,20.25641026
c,Pointbar,ST,100,10,5,1.95,0,2.564102564
c,Pointbar,ST,100,10,37.5,1.89,1,19.84126984
c,Pointbar,ST,100,10,43.5,1.66,1,26.20481928
c,Pointbar,ST,100,10,29.5,1.63,1,18.09815951
c,Pointbar,ST,100,10,31.5,1.6,1,19.6875
c,Pointbar,ST,100,10,32.5,1.54,0,21.1038961
c,Pointbar,ST,100,10,33.5,1.53,1,21.89542484
c,Pointbar,ST,100,10,39,1.52,0,25.65789474
c,Pointbar,ST,100,10,34.5,1.51,1,22.84768212
c,Pointbar,ST,100,10,18,1.5,0,12
c,Pointbar,ST,100,10,13,1.5,0,8.666666667
c,Pointbar,ST,100,10,32,1.49,0,21.47651007
c,Pointbar,ST,100,10,21.5,1.45,0,14.82758621
c,Pointbar,ST,100,10,38.5,1.43,0,26.92307692
c,Pointbar,ST,100,10,27.5,1.42,0,19.36619718
c,Pointbar,ST,100,10,41,1.4,1,29.28571429
c,Pointbar,ST,100,10,35.5,1.34,1,26.49253731
c,Pointbar,ST,100,10,19,1.31,0,14.50381679
c,Pointbar,ST,100,10,28.5,1.3,0,21.92307692
c,Pointbar,ST,100,10,5,1.22,0,4.098360656
c,Pointbar,ST,100,10,15.5,1.22,0,12.70491803
c,Pointbar,ST,100,10,34.5,1.21,1,28.51239669
c,Pointbar,ST,100,10,8.5,1.18,0,7.203389831
c,Pointbar,ST,100,10,12.5,1.14,1,10.96491228
c,Pointbar,CD,100,15,57.5,6.01,0,9.567387687
c,Pointbar,CD,100,15,62,5.72,0,10.83916084
c,Pointbar,CD,100,15,51,5.14,0,9.922178988
c,Pointbar,CD,100,15,45,4.8,0,9.375
c,Pointbar,CD,100,15,44,4.41,0,9.977324263
c,Pointbar,CD,100,15,19,2.62,0,7.251908397
c,Pointbar,CD,100,15,13.5,2.3,0,5.869565217
c,Pointbar,CD,100,15,7,1.91,0,3.664921466
c,Pointbar,CS,100,15,71.5,2.88,0,24.82638889
c,Pointbar,CS,100,15,37.5,2.7,0,13.88888889
c,Pointbar,CS,100,15,28.5,2.63,0,10.8365019
c,Pointbar,CS,100,15,48,2.63,0,18.25095057
c,Pointbar,CS,100,15,47,2.53,0,18.5770751
c,Pointbar,CS,100,15,71.5,2.41,0,29.66804979
c,Pointbar,CS,100,15,67,2.17,0,30.87557604
c,Pointbar,CS,100,15,69.5,2.02,0,34.40594059
c,Pointbar,CS,100,15,46,1.95,0,23.58974359
c,Pointbar,CS,100,15,47.5,1.88,0,25.26595745
c,Pointbar,CS,100,15,67.5,1.82,0,37.08791209
c,Pointbar,CS,100,15,29.5,1.8,0,16.38888889
c,Pointbar,ST,100,15,42.5,2.06,1,20.63106796
c,Pointbar,ST,100,15,42,2.04,1,20.58823529
c,Pointbar,ST,100,15,55.5,2.02,1,27.47524752
c,Pointbar,ST,100,15,50.5,1.99,1,25.37688442
c,Pointbar,ST,100,15,43.5,1.96,1,22.19387755
c,Pointbar,ST,100,15,50.5,1.93,1,26.16580311
c,Pointbar,ST,100,15,28.5,1.89,1,15.07936508
c,Pointbar,ST,100,15,54,1.85,1,29.18918919
c,Pointbar,ST,100,15,54.5,1.78,1,30.61797753
c,Pointbar,ST,100,15,44,1.77,0,24.85875706
c,Pointbar,ST,100,15,45,1.76,1,25.56818182
c,Pointbar,ST,100,15,59.5,1.71,1,34.79532164
c,Pointbar,ST,100,15,23.5,1.65,0,14.24242424
c,Pointbar,ST,100,15,41,1.6,0,25.625
c,Pointbar,ST,100,15,45.5,1.58,1,28.79746835
c,Pointbar,ST,100,15,46.5,1.53,0,30.39215686
c,Pointbar,ST,100,15,35,1.51,0,23.17880795
c,Pointbar,ST,100,15,42,1.51,1,27.81456954
c,Pointbar,ST,100,15,27,1.5,0,18
c,Pointbar,ST,100,15,14.5,1.46,0,9.931506849
c,Pointbar,ST,100,15,51.5,1.46,0,35.2739726
c,Pointbar,ST,100,15,45.5,1.46,1,31.16438356
c,Pointbar,ST,100,15,51,1.38,1,36.95652174
c,Pointbar,ST,100,15,44,1.36,0,32.35294118
c,Pointbar,ST,100,15,37,1.28,0,28.90625
c,Pointbar,ST,100,15,39.5,1.27,1,31.1023622
c,Pointbar,ST,100,15,32.5,1.27,1,25.59055118
c,Pointbar,ST,100,15,35.5,1.18,0,30.08474576
c,Pointbar,ST,100,15,33.5,1.1,0,30.45454545
c,Pointbar,ST,100,15,20.5,1.04,0,19.71153846
c,Pointbar,CD,100,20,56.5,6.47,0,8.732612056
c,Pointbar,CD,100,20,56,5.45,0,10.27522936
c,Pointbar,CD,100,20,62,5.09,0,12.18074656
c,Pointbar,CD,100,20,56,4.58,0,12.22707424
c,Pointbar,CD,100,20,40.5,4.45,0,9.101123596
c,Pointbar,CD,100,20,40.5,4.43,0,9.14221219
c,Pointbar,CD,100,20,38.5,4.23,0,9.101654846
c,Pointbar,CD,100,20,59,4,0,14.75
c,Pointbar,CD,100,20,46,3.84,0,11.97916667
c,Pointbar,CD,100,20,51,3.79,0,13.45646438
c,Pointbar,CD,100,20,50,3.73,0,13.40482574
c,Pointbar,CD,100,20,48,3.73,0,12.86863271
c,Pointbar,CD,100,20,39,3.67,0,10.626703
c,Pointbar,CD,100,20,36.5,3.4,0,10.73529412
c,Pointbar,CD,100,20,43.5,3.3,0,13.18181818
c,Pointbar,CD,100,20,40,3.04,0,13.15789474
c,Pointbar,CD,100,20,25,2.94,0,8.503401361
c,Pointbar,CD,100,20,30.5,2.64,0,11.5530303
c,Pointbar,CD,100,20,33.5,2.55,0,13.1372549
c,Pointbar,CD,100,20,29.5,2.44,0,12.09016393
c,Pointbar,CD,100,20,39,2.42,0,16.11570248
c,Pointbar,CD,100,20,33.5,2.06,0,16.26213592
c,Pointbar,CS,100,20,49,2.92,0,16.78082192
c,Pointbar,CS,100,20,31,2.61,0,11.87739464
c,Pointbar,CS,100,20,50,2.56,0,19.53125
c,Pointbar,CS,100,20,33.5,2.49,0,13.45381526
c,Pointbar,CS,100,20,30,2.48,0,12.09677419
c,Pointbar,CS,100,20,70,2.46,0,28.45528455
c,Pointbar,CS,100,20,65,2.39,0,27.19665272
c,Pointbar,CS,100,20,30.5,2.3,0,13.26086957
c,Pointbar,CS,100,20,52,2.29,0,22.70742358
c,Pointbar,CS,100,20,62.5,2.17,0,28.80184332
c,Pointbar,CS,100,20,29,2.12,0,13.67924528
c,Pointbar,CS,100,20,68,2.09,0,32.53588517
c,Pointbar,CS,100,20,74.5,2.08,0,35.81730769
c,Pointbar,CS,100,20,53,2.03,0,26.10837438
c,Pointbar,CS,100,20,38,1.97,0,19.2893401
c,Pointbar,CS,100,20,42,1.89,0,22.22222222
c,Pointbar,CS,100,20,28.5,1.87,0,15.24064171
c,Pointbar,CS,100,20,24,1.73,0,13.87283237
c,Pointbar,CS,100,20,58.5,1.73,0,33.8150289
c,Pointbar,CS,100,20,58,1.72,0,33.72093023
c,Pointbar,CS,100,20,24,1.7,0,14.11764706
c,Pointbar,CS,100,20,56,1.61,0,34.7826087
c,Pointbar,CS,100,20,24,1.61,0,14.9068323
c,Pointbar,CS,100,20,57,1.58,0,36.07594937
c,Pointbar,CS,100,20,25.5,1.53,0,16.66666667
c,Pointbar,CS,100,20,32.5,1.42,0,22.88732394
c,Pointbar,CS,100,20,10.5,1.41,0,7.446808511
c,Pointbar,CS,100,20,9.5,1.36,0,6.985294118
c,Pointbar,CS,100,20,25.5,1.32,0,19.31818182
c,Pointbar,CS,100,20,14.5,1.31,0,11.06870229
c,Pointbar,CS,100,20,28.5,1.28,0,22.265625
c,Pointbar,CS,100,20,30,1.17,0,25.64102564
c,Pointbar,ST,100,20,56.5,3.25,1,17.38461538
c,Pointbar,ST,100,20,32.5,2.45,1,13.26530612
c,Pointbar,ST,100,20,54.5,1.87,1,29.14438503
c,Pointbar,ST,100,20,49,1.86,1,26.34408602
c,Pointbar,ST,100,20,28,1.69,1,16.56804734
c,Pointbar,ST,100,20,36.5,1.68,1,21.72619048
c,Pointbar,ST,100,20,45,1.67,1,26.94610778
c,Pointbar,ST,100,20,16,1.65,1,9.696969697
c,Pointbar,ST,100,20,49,1.63,1,30.06134969
c,Pointbar,ST,100,20,12,1.54,0,7.792207792
c,Pointbar,ST,100,20,47,1.53,1,30.71895425
c,Pointbar,ST,100,20,29,1.53,0,18.95424837
c,Pointbar,ST,100,20,28,1.53,1,18.30065359
c,Pointbar,ST,100,20,43,1.44,1,29.86111111
c,Pointbar,ST,100,20,39,1.39,1,28.05755396
c,Pointbar,ST,100,20,32.5,1.38,0,23.55072464
c,Pointbar,ST,100,20,23,1.29,1,17.82945736
c,Pointbar,ST,100,20,38.5,1.27,0,30.31496063
c,Pointbar,ST,100,20,37.5,1.26,1,29.76190476
c,Pointbar,ST,100,20,20,1.25,1,16
c,Pointbar,ST,100,20,22,1.25,0,17.6
c,Pointbar,ST,100,20,28,1.24,0,22.58064516
c,Pointbar,ST,100,20,32,1.21,0,26.44628099
c,Pointbar,ST,100,20,12,1.17,0,10.25641026
c,Pointbar,ST,100,20,32,1.17,0,27.35042735
c,Pointbar,ST,100,20,23.5,1.15,0,20.43478261
c,Pointbar,ST,100,20,32,1.13,0,28.31858407
c,Pointbar,ST,100,20,16.5,1.12,0,14.73214286
c,Pointbar,ST,100,20,20,1.11,0,18.01801802
c,Pointbar,ST,100,20,26,1.1,0,23.63636364
c,Pointbar,CD,100,25,62.5,5.89,0,10.61120543
c,Pointbar,CD,100,25,60,5.4,0,11.11111111
c,Pointbar,CD,100,25,55,5.35,0,10.28037383
c,Pointbar,CD,100,25,45.5,4.51,0,10.0886918
c,Pointbar,CD,100,25,50,4.39,0,11.38952164
c,Pointbar,CD,100,25,43,4.02,0,10.69651741
c,Pointbar,CD,100,25,37,3.42,0,10.81871345
c,Pointbar,CD,100,25,31,3.26,0,9.509202454
c,Pointbar,CD,100,25,48.5,3.25,0,14.92307692
c,Pointbar,CD,100,25,12,2.58,0,4.651162791
c,Pointbar,CD,100,25,29,2.29,0,12.66375546
c,Pointbar,CD,100,25,18,2.28,0,7.894736842
c,Pointbar,CD,100,25,34,2.26,0,15.04424779
c,Pointbar,CD,100,25,30,1.97,0,15.2284264
c,Pointbar,CS,100,25,33.5,2.88,0,11.63194444
c,Pointbar,CS,100,25,30.5,2.42,0,12.60330579
c,Pointbar,CS,100,25,15,2.33,0,6.43776824
c,Pointbar,CS,100,25,55,2.23,0,24.66367713
c,Pointbar,CS,100,25,37.5,2.11,0,17.77251185
c,Pointbar,CS,100,25,53,2.06,0,25.72815534
c,Pointbar,CS,100,25,41,2.04,0,20.09803922
c,Pointbar,CS,100,25,45,1.91,0,23.56020942
c,Pointbar,CS,100,25,20,1.76,0,11.36363636
c,Pointbar,CS,100,25,16,1.54,0,10.38961039
c,Pointbar,CS,100,25,9,1.48,0,6.081081081
c,Pointbar,CS,100,25,9,1.27,0,7.086614173
c,Pointbar,ST,100,25,35,1.91,1,18.32460733
c,Pointbar,ST,100,25,35,1.77,1,19.7740113
c,Pointbar,ST,100,25,25,1.72,0,14.53488372
c,Pointbar,ST,100,25,28.5,1.69,0,16.86390533
c,Pointbar,ST,100,25,37.5,1.65,1,22.72727273
c,Pointbar,ST,100,25,40.5,1.6,1,25.3125
c,Pointbar,ST,100,25,34,1.59,1,21.3836478
